id,username,created_at,lng,lat,text
1.52098E+18,ChezAnderson4,Mon May 02 04:30:10 +0000 2022,-76.620482,39.284713,Need my dick suck like this 💦
1.52098E+18,KRC12,Mon May 02 04:30:10 +0000 2022,-118.3512175,33.8337145,@1KMoorezy That's some sleuthy shit right there!
1.52098E+18,HillsUnderwood,Mon May 02 04:30:11 +0000 2022,-84.433106,33.7671945,Spring Social May 7 4pm https://t.co/dtBMBwaoIu
1.52098E+18,fbuquoi3,Mon May 02 04:30:11 +0000 2022,-90.0218955,29.8370595,people who post their feelings on social media
1.52098E+18,AntonioSpruill3,Mon May 02 04:30:11 +0000 2022,-76.069946,36.8025415,@Crump6Jayden I don't know I just can't
1.52098E+18,nedarbnagrom,Mon May 02 04:30:11 +0000 2022,-118.4119065,34.0207895,i hate me a cool guy ass mf
1.52098E+18,BrodeurCheri,Mon May 02 04:30:11 +0000 2022,-83.804475,27.698682,@newsmax Like anyone believes that!
1.52098E+18,RayTheDroneGuy,Mon May 02 04:30:11 +0000 2022,-71.510602,41.901448,@NBC10_Sam I have a friend who does that but I have no idea what the hell that’s all about.
1.52098E+18,damndani20,Mon May 02 04:30:12 +0000 2022,-89.922029,35.1335205,Ikr…still gone buy that mf 😭📌‼️
1.52098E+18,JJJJacksonBoone,Mon May 02 04:30:13 +0000 2022,-86.441236,39.7665555,Oh no
1.52098E+18,DonnaFr81368227,Mon May 02 04:30:13 +0000 2022,-88.963491,40.1435845,@RinnasTear Damn. Isn’t their a leash law???
1.52098E+18,c59211488,Mon May 02 04:30:13 +0000 2022,-117.8874385,33.739992,need you to come over late night and succ me off
1.52098E+18,opalmirror,Mon May 02 04:30:13 +0000 2022,-123.1224015,44.065621,@BabbleOnStudios @luisadieznuts Good to know!
1.52098E+18,el_m1gu3l,Mon May 02 04:30:14 +0000 2022,-106.026119,34.166235,@christinarey03 Thats my bestie✋🏽
1.52098E+18,Majormac1,Mon May 02 04:30:14 +0000 2022,-89.692676,35.0585215,@thesundaytimes A failed attempt by Gates PR team. He needs to take his wealth made off of vaccines &amp; climate contr… https://t.co/yPVFkOqNgw
1.52098E+18,FastLane_Zay,Mon May 02 04:30:15 +0000 2022,-77.4291635,37.2446205,Shit crazy I remember when dis came out 😂😂
1.52098E+18,Marzthagoat,Mon May 02 04:30:15 +0000 2022,-73.8494415,40.8503475,Quickest turn off… light a cigarette 🥴
1.52098E+18,OfeliasHeaven,Mon May 02 04:30:15 +0000 2022,-96.891541,31.309531,Dam insanity https://t.co/Bg2G0Ylxov
1.52098E+18,butchbaccala,Mon May 02 04:30:16 +0000 2022,-121.2813735,38.875304,@CoachSmeal @jaegersports Please do not shutdown. Stay in routine. @jaegersports encourages touching baseball every… https://t.co/O4vbIlNsZW
1.52098E+18,Brian_Venturino,Mon May 02 04:30:16 +0000 2022,-97.754724,30.3233455,I decide my inner circle based on whether you’re on Team Ye over Skete Davidson
1.52098E+18,TheBlissIsReal,Mon May 02 04:30:17 +0000 2022,-86.444196,42.114674,Neverrrrr.
1.52098E+18,bryvnf,Mon May 02 04:30:18 +0000 2022,-90.011008,29.982601,@MF_Ghostface He was cool af I wish the ride was longer he seemed like he has mad stories
1.52098E+18,NicoleIson16,Mon May 02 04:30:18 +0000 2022,-80.926628,33.6311395,I can’t wait to see @NoahGragson in Cup full time.
1.52098E+18,0Seqtor,Mon May 02 04:30:18 +0000 2022,-74.7676305,40.5844865,@Bripping_Talls @ModeratelyMused You need a therapy cat
1.52098E+18,seabassperez,Mon May 02 04:30:18 +0000 2022,-118.369645,34.0870095,Hollaback girl came out before I did
1.52098E+18,thekiashaw,Mon May 02 04:30:18 +0000 2022,-82.4471605,28.219121,I’m proud of myself for making big girl decision even though big girl decisions didn’t wanna be made 🥲
1.52098E+18,quis__custodiet,Mon May 02 04:30:18 +0000 2022,-118.26984,34.01628,0430ZN267LA LAPD AIR SUPPORT DIVISIONN34.0163 W118.2698Altitude: 700ftCourse: 129ºGroundspeed: 63kts https://t.co/cUHfZVwHnz
1.52098E+18,PaulaPhoto007,Mon May 02 04:30:19 +0000 2022,-121.979527,37.5236445,"Yummy yummy yummy for my tummy tummy tummy… And another inch on my waist today, LOL fucking L!!This is the sinful W… https://t.co/pWJNvtKjjL"
1.52098E+18,gothrot666,Mon May 02 04:30:20 +0000 2022,-122.4359785,37.7706565,"@GretaVanFleet thank you for adding so much light and love to my life. I have so many new, incredible people around thanks to you"
1.52098E+18,rootbeerphoto,Mon May 02 04:30:20 +0000 2022,-119.025163,35.3469015,"@miguellifts Well… if you do and she comes back for a second date you might have a keeper. Here’s a quick story, I… https://t.co/Cvh827GaJR"
1.52098E+18,Jaylaaaronique1,Mon May 02 04:30:21 +0000 2022,-96.7617535,32.8198585,And weed
1.52098E+18,DrewEdge69,Mon May 02 04:30:21 +0000 2022,-122.7679125,48.044768,@golden_gilf This ad is using your pictures!😳😡 https://t.co/QWcJpyYl7D
1.52098E+18,scotty_eats,Mon May 02 04:30:21 +0000 2022,-94.808085,38.886623,@MVS__11 not bragging but... https://t.co/xua99XXrDL
1.52098E+18,rockblairjohn_,Mon May 02 04:30:21 +0000 2022,-78.8954405,35.9909825,Nigga on druski story got me cryin lol
1.52098E+18,BobMorehouseNY,Mon May 02 04:30:22 +0000 2022,-75.770041,42.746617,Sleep well. 🤍
1.52098E+18,FruntCuntXXX,Mon May 02 04:30:22 +0000 2022,-116.5172895,33.8250795,@JBearXXX1 Yaaaaaassss thank you! It’s stunning 🤩
1.52098E+18,Madsonovich,Mon May 02 04:30:22 +0000 2022,-118.4119065,34.0207895,"@InsiderNews Man, Elon is wildin'."
1.52098E+18,dragsnarebear,Mon May 02 04:30:22 +0000 2022,-80.128747,41.876613,@eddXchange How could we use slurs when there's only two that exist??
1.52098E+18,J_Smitty35,Mon May 02 04:30:23 +0000 2022,-85.6411415,42.9564115,Slumped his ass😭😭😭
1.52098E+18,BSody27,Mon May 02 04:30:23 +0000 2022,-92.619708,38.149118,#OzarkNetflix Thank you… Epic show! https://t.co/hcxi83bvZB
1.52098E+18,thatbuenolink,Mon May 02 04:30:24 +0000 2022,-80.1783915,26.03968,Magic Johnson tweets like a bot
1.52098E+18,Sikpanzer,Mon May 02 04:30:24 +0000 2022,-105.5508905,38.997936,@shinexdxd Increase my blood pressure. Reduce my lifespan.
1.52098E+18,Heidi4Property,Mon May 02 04:30:24 +0000 2022,-118.1567105,33.8091715,@pamandtommy Really good. Very sad to see the toll it took on this relationship.. just sad...
1.52098E+18,Marge777,Mon May 02 04:30:25 +0000 2022,-87.825985,42.0849285,"@Chubabubba Of course!!!! I’ve been a step mom for 32 years, and yes we divorced and yes they still call me mama Ma… https://t.co/RrsNA2jTur"
1.52098E+18,seismically,Mon May 02 04:30:25 +0000 2022,-77.0143985,38.898603,@ashxxy UR ASKING THE RIGHT QUESTIONS
1.52098E+18,darkreconstruct,Mon May 02 04:30:26 +0000 2022,-73.8311875,40.6708795,DC VLOG FINALLY UPhttps://t.co/3rVftW960v
1.52098E+18,DannyPostlewai6,Mon May 02 04:30:26 +0000 2022,-88.27605,39.80055,@DrFrankTurek @MikeyPfeffer I learned to know an ignoramus when I encounter one. Also learned to never argue with o… https://t.co/4mbGEpgNxc
1.52098E+18,susan_mcmanaway,Mon May 02 04:30:27 +0000 2022,-104.622776,38.26955,"I agree. A wormhole like anomaly should not be released in a movieIf it's real, then real media (🙄?😂) should cover… https://t.co/21OB8ZntUH"
1.52098E+18,NFLAlumniNoCa,Mon May 02 04:30:27 +0000 2022,-122.162294,37.7050435,The @nflalumninorcal &amp; The Raider Nation was hit with hard news on the passing of Daryle Lamonica. Heartfelt  thoug… https://t.co/4xL3bryaD9
1.52098E+18,BreBlonde,Mon May 02 04:30:27 +0000 2022,-89.876449,32.571032,"People makes me sick! You see my stuff on DND, why would you press NOTIFY ANYWAY 😑😂"
1.52098E+18,yudeckiel,Mon May 02 04:30:27 +0000 2022,-74.020239,40.8539175,"This is not the wrath of God. They are claiming a perfect being like harlots. Then, they wonder why things happen."
1.52098E+18,jade_mercedez,Mon May 02 04:30:27 +0000 2022,-96.7617535,32.8198585,Not the algorithm 💀💀
1.52098E+18,Man_ontheMoonIV,Mon May 02 04:30:28 +0000 2022,-83.1738665,32.6782075,"“When one door closes, a coffin opens” damn Gil 😅😅😅😅😅"
1.52098E+18,trln_,Mon May 02 04:30:28 +0000 2022,-95.4464865,29.838495,whore knee.
1.52098E+18,MoneysmithDavid,Mon May 02 04:30:28 +0000 2022,-96.5622275,33.740883,@MandyBaileyWX @AlexSchneiderWx 11:30pm and Duke still sucks. 😎
1.52098E+18,ohthasphat,Mon May 02 04:30:29 +0000 2022,-95.4464865,29.838495,Prolly finna bake a whole ass chocolate cake bruh I’m craving bad
1.52098E+18,davekallmann,Mon May 02 04:30:29 +0000 2022,-88.0222305,43.0061125,@ScottOwen01 @mattkenseth @MidwestTour Thanks for reading
1.52098E+18,Cville300zxtt,Mon May 02 04:30:29 +0000 2022,-89.692676,35.0585215,Soon as I finish sinking $10-15k into my old as shit fun car. My next two big purchases will finally be an Eames lo… https://t.co/odEE1jhbOR
1.52098E+18,gedamore,Mon May 02 04:30:30 +0000 2022,-117.1668165,33.1387415,@JkbSahner That is absolutely gorgeous!
1.52098E+18,i_EaT_PIE,Mon May 02 04:30:31 +0000 2022,-95.6316895,29.603464,"Just paid $300 for calling British Airways for an hour, I’m good 😭"
1.52098E+18,RJ_Price,Mon May 02 04:30:32 +0000 2022,-112.1246765,33.5528625,@celsius Your hatred of 80’s music is misguided. And don’t you dare blasphemy against the Crue.
1.52098E+18,__CherryAmour,Mon May 02 04:30:32 +0000 2022,-95.4464865,29.838495,Have yo ass in distress mf
1.52098E+18,oniisgaming,Mon May 02 04:30:32 +0000 2022,-117.104989,32.810012,Daddy's lap is the best place to have tea time ×w× https://t.co/BSx1NPAR5X
1.52098E+18,DAYSIMARIN,Mon May 02 04:30:33 +0000 2022,-95.5398525,30.1812515,@chamaguaJR Thank you!!! 🇸🇻💙🇸🇻🇸🇻🇸🇻🇸🇻
1.52098E+18,msciarrino10,Mon May 02 04:30:33 +0000 2022,-81.1850665,28.529141,People who claim to be “anti-fascists” are in fact fascists.
1.52098E+18,Niyahhbaaby,Mon May 02 04:30:33 +0000 2022,-95.4464865,29.838495,"“ my man, my man , my man” 🤣"
1.52098E+18,smhielen,Mon May 02 04:30:33 +0000 2022,-77.263252,38.900207,"@midwesternexile Belated congrats, Jake! Grad school is the great escape! https://t.co/A06CIG4Dfj"
1.52098E+18,SHHeile,Mon May 02 04:30:34 +0000 2022,-86.791549,36.200008,@Farsendor Did I tell you my oldest is on the Autism Spectrum?  He’s one of the best people I know. Very anxious ab… https://t.co/yzAorIrqvR
1.52098E+18,Preacher_Preach,Mon May 02 04:30:34 +0000 2022,-97.6512325,30.461272,"Just suit up already bruh , you doing a lot of tweeting and not enough running 😂"
1.52098E+18,SKCFDispatches,Mon May 02 04:30:34 +0000 2022,-122.3522479,47.5035054,"🚑 ❓DISPATCH: Medical Aid - Unknown @ 11042 14TH AVE SW, SEATTLE.Responding Dept: BurienUnit(s): E318#KingCountyFire2 #Burien"
1.52098E+18,RudiGourmand,Mon May 02 04:30:34 +0000 2022,-87.732013,41.8335845,Cheers! Prost! Santé!To a great new week ahead!#cheers #prost #sante #MondayMotivation https://t.co/9Vnye2YsW5
1.52098E+18,alyman007,Mon May 02 04:30:35 +0000 2022,-73.9487755,40.655138,Currently enjoying David Spade’s new stand up special
1.52098E+18,2_baked,Mon May 02 04:30:35 +0000 2022,-104.9220935,39.713563,@renonelab @betty_nft @ToyBoogers Long Lost you say👀🌀😂
1.52098E+18,DJFreshGress,Mon May 02 04:30:36 +0000 2022,-77.604684,41.1179365,@ScooterMagruder Separate so I can block it
1.52098E+18,AuroraMoonrise,Mon May 02 04:30:36 +0000 2022,-94.5592815,39.1000485,@DurgadasADuriel This was my late wife to the hilt. She was an Aries rising/Aries Venus. Would never let anyone she… https://t.co/EMN6tmVjRX
1.52098E+18,AlecShroyer,Mon May 02 04:30:36 +0000 2022,-111.547029,39.499762,@SteveStaeger @9NEWS My wife knows whenever I am home alone it is always DOCTOR WHO time.
1.52098E+18,stevejekel,Mon May 02 04:30:36 +0000 2022,-115.038337,36.006256,@UCofFootball @RonFilipkowski Garcia wasn’t a liar
1.52098E+18,Holy_Coleyyyy,Mon May 02 04:30:37 +0000 2022,-100.901447,35.014856,Perfection is possible! 👍🏻🥇! Ever? ♾🧐? https://t.co/RJXyzRwdtd
1.52098E+18,SenoraNalgona,Mon May 02 04:30:37 +0000 2022,-110.9155735,32.1893905,@MagicFalcon See what as a coincidence?
1.52098E+18,TMBruzz1,Mon May 02 04:30:37 +0000 2022,-121.490764,38.570012,So @MarenMorris is officially the luckiest! Your man is so talented!! I think @RyanHurd may be pretty fucking lucky… https://t.co/Xw9OVaPu7v
1.52098E+18,Dplmtz24,Mon May 02 04:30:38 +0000 2022,-112.3152115,33.4392955,@cxntx18 I’m fucking 💀
1.52098E+18,kaehndrxx,Mon May 02 04:30:38 +0000 2022,-84.433106,33.7671945,me every single night
1.52098E+18,c_swift06,Mon May 02 04:30:38 +0000 2022,-101.897173,33.5705265,If it’s not reciprocated then what’s the point?
1.52098E+18,adell_tim,Mon May 02 04:30:39 +0000 2022,-117.3145005,34.032379,@RepStefanik And Elise Stefanik is a shadow of the middling politician she was before she became a shill for a Putin shill.
1.52098E+18,CarolPe64837759,Mon May 02 04:30:39 +0000 2022,-123.370838,48.4962255,Any chance #DBH cares about tiny children?
1.52098E+18,SmellLikeDuke25,Mon May 02 04:30:39 +0000 2022,-118.4119065,34.0207895,Lmfaoooo HELLO ?!?!
1.52098E+18,JoeysIrishPower,Mon May 02 04:30:39 +0000 2022,-83.1738665,32.6782075,🔥🔥🔥Wordle 317 3/6🟨⬛⬛🟩⬛🟩⬛⬛🟩🟨🟩🟩🟩🟩🟩
1.52098E+18,Hollowaayy,Mon May 02 04:30:39 +0000 2022,-76.9564475,38.7496845,My fault
1.52098E+18,SGRho918,Mon May 02 04:30:39 +0000 2022,-95.913642,36.1093915,"The Omicron Kappa Chapter of Sigma Gamma Rho Sorority, Inc. IS BACK!!!!!!!! Come for our New Member Presentation,… https://t.co/6sIuZx0X67"
1.52098E+18,EarlJeffries2,Mon May 02 04:30:39 +0000 2022,-122.340638,45.58249,@RichardGrenell He’s a moron perv…
1.52098E+18,Girl93Bama,Mon May 02 04:30:40 +0000 2022,-86.6807375,32.576227,@Nerdy_Addict missing kids in New Orleans https://t.co/CVvTld0rFM
1.52098E+18,mikebrownmma,Mon May 02 04:30:40 +0000 2022,-97.1356375,32.70185,@AndreiArlovski #1 most ufc victories- @DustinPoirier #5 - best of the best- big respect. https://t.co/mTyc7kIJjs
1.52098E+18,ricabernardo16,Mon May 02 04:30:41 +0000 2022,-122.068641,37.9877275,Love this!❤️🇵🇭💚
1.52098E+18,Christy_SpaceHW,Mon May 02 04:30:41 +0000 2022,-96.6965625,40.803235,"Because it is #BereavedMothersDay I am sharing a photo of my #Angelson from 2014, when my daughter was honored at t… https://t.co/VYsfyU0JOE"
1.52098E+18,AmirMasood36,Mon May 02 04:30:41 +0000 2022,-74.066663,40.7180015,@IG_Zahra @Its_RabiaSays Thank you
1.52098E+18,siilysanto,Mon May 02 04:30:42 +0000 2022,-98.5406515,29.417501,i knew i was drunk as fuck when i dropped my cigarette on the floor at pegasus and picked it back up and smoked it
1.52098E+18,JMGraglia,Mon May 02 04:30:42 +0000 2022,-122.14403,37.414371,"@dianaberrent Can you point us to the documentation of risk factors?  Not for your kid, but generally."
1.52098E+18,TotalTrafficDET,Mon May 02 04:30:43 +0000 2022,-83.1138,42.34437,Vehicle in wrong direction in #Detroit on I-94 EB at Warren Ave/Exit 212. Reported by MDOT #traffic https://t.co/93KUmrD8jO
1.52098E+18,TotalTrafficATL,Mon May 02 04:30:43 +0000 2022,-84.3906,33.7496,Closed due to police activity in #Downtown on Central Ave SW NB/SB between Mitchell St and Martin Luther King Jr Dr… https://t.co/EW5SDuKfs9
1.52098E+18,TotalTrafficPHX,Mon May 02 04:30:43 +0000 2022,-112.268,33.4619,WEEKEND ROADWAY CLOSURE ---- PAVEMENT WORK in #Tolleson on I - 10 WB between Loop 101 --- Exit 133B and Avondale Bl… https://t.co/gpiHlJlx9r
1.52098E+18,TotalTrafficHOU,Mon May 02 04:30:43 +0000 2022,-95.26167,29.70862,Closed due to road construction in #EastSide on Hwy 225 WB between The East Loop and Broadway / Lawndale #traffic https://t.co/vuUN2yETsP
1.52098E+18,deserthockybrks,Mon May 02 04:30:43 +0000 2022,-111.7385665,33.295215,@bobstauffer7 @CoyoteCorner They are charging min double ticket price to 5 times in some areas
1.52098E+18,iamKylieox,Mon May 02 04:30:43 +0000 2022,-83.1738665,32.6782075,Lmao I been fckn trans pussy for damn near a month now 😩😋🥰
1.52098E+18,TotalTrafficATL,Mon May 02 04:30:43 +0000 2022,-84.39186,33.7503,Closed due to police activity in #Downtown on Mitchell St SW EB/WB at Pryor St SW and Central Ave. Reported by Poli… https://t.co/HwLPlS5XZz
1.52098E+18,TotalTrafficPHX,Mon May 02 04:30:43 +0000 2022,-112.185,33.46267,WEEKEND CLOSURE ---- NB 202 RAMP TO WB 10 / PAVEMENT WORK in #Phoenix/SOUTHMtnFwy on Loop 202 NB to WB 10 Ramp. Rep… https://t.co/gMJxPiFlw1
1.52098E+18,rootbeerphoto,Mon May 02 04:30:43 +0000 2022,-119.025163,35.3469015,@Mom_Mykayla Yeah… that sounds like a stomach killer.
1.52098E+18,AmadElia77,Mon May 02 04:30:43 +0000 2022,-70.6072,41.4561,Trust the journey and embrace the growth: #growthmindset #growth #evolve #trusttheprocess #trusttheuniverse… https://t.co/iKTX8yz8rC
1.52098E+18,bran_ram,Mon May 02 04:30:44 +0000 2022,-100.0768885,31.1688935,#DrStrangeMultiverseOfMadness spoilers are out and I could careless. I already saw the clip of Batman and Goku figh… https://t.co/0gf6L6eEND
1.52098E+18,TotalTrafficPHX,Mon May 02 04:30:44 +0000 2022,-111.8926,33.3796,WEEKEND ROADWAY CLOSURE --- PAVEMENT WORK in #Tempe on Loop 101 SB between US 60 Superstition Fwy / Exit 55 and Loo… https://t.co/QQvF65rhAn
1.52098E+18,TotalTrafficATL,Mon May 02 04:30:44 +0000 2022,-84.39093,33.75142,Closed due to police activity in #Fulton on Pryor St SW SB between Martin Luther King Jr Dr and Mitchell St. Report… https://t.co/9mz22FWxvI
1.52098E+18,TotalTrafficPHX,Mon May 02 04:30:44 +0000 2022,-111.8956,33.38563,WEEKEND CLOSURES ---- EB &amp;amp; WB 60 RAMPS TO SB 101 / PAVEMENT WORK in #SuperstitionFwy/Mesa/Tempe on US 60 EB/WB… https://t.co/Ba5fB5aRiZ
1.52098E+18,TotalTrafficATL,Mon May 02 04:30:44 +0000 2022,-84.39098,33.75142,Closed due to police activity in #Atlanta on Martin Luther King Jr Dr EB/WB at Pryor St and Central Ave. Reported b… https://t.co/bd8lbVpzqf
1.52098E+18,0xhidream,Mon May 02 04:30:44 +0000 2022,-112.35157,33.4969085,done hearing about kodas
1.52098E+18,TotalTrafficPHX,Mon May 02 04:30:45 +0000 2022,-112.2688,33.46612,WEEKEND CLOSURE ---- SB 101 RAMP TO WB 10 / PAVEMENT WORK in #WestPhoenix on Loop 101 SB at WB 10 Ramp. Reported by… https://t.co/GhLgG4iOOo
1.52098E+18,capriyamz,Mon May 02 04:30:45 +0000 2022,-121.375689,38.6040335,waiting to get into Blue House KBBQ 😬 #carselfie #selfie #makeup #viet #me #nofilter #glamseamless #clipins… https://t.co/bAsdDoFME0
1.52098E+18,SammieB_27,Mon May 02 04:30:45 +0000 2022,-104.9220935,39.713563,"My friends, @harding_at_mlb is the absolute best. That’s all ☺️"
1.52098E+18,cmd34,Mon May 02 04:30:45 +0000 2022,-111.8808735,33.2824505,"@AyeyoKEJO @rback21 Agreed, especially with the NIL rules. If a school still has the scholarship available absolute… https://t.co/RUU2yc5MOR"
1.52098E+18,itz_stackz,Mon May 02 04:30:46 +0000 2022,-122.338585,37.9650975,@butwhythoughsmh Not enough evidence to confirm that 🤣🤣
1.52098E+18,makenna_lewiss,Mon May 02 04:30:46 +0000 2022,-86.6807375,32.576227,I’m still made about housing so A&amp;M can miss me with the birthday post #aamu
1.52098E+18,ccolesharrett,Mon May 02 04:30:47 +0000 2022,-112.543989,33.43562,@BryanHoch That’s when you ask him to step down into the dugout and you stand on the top step. 🤷‍♀️😄Tips from someo… https://t.co/lrnvClHbkF
1.52098E+18,myearout10,Mon May 02 04:30:47 +0000 2022,-90.3152575,38.505017,I thought we could be friends obviously this twisted game I can’t play anymore I give up.
1.52098E+18,ohwawa_,Mon May 02 04:30:48 +0000 2022,-73.9487755,40.655138,@KINGDACEO I’m not in fall rn 😭 but noted
1.52098E+18,ggold,Mon May 02 04:30:48 +0000 2022,-122.2286855,37.791994,@woonomic @WClementeIII With all due respect @woonomic people were absolutely questioning if #btc would survive at the bottom of 2018.
1.52098E+18,davecdnb,Mon May 02 04:30:48 +0000 2022,-73.9685415,40.780709,@Shizcrey @MattOrtega @mehdirhasan Not reallyMehdi is legit and much more often than most takes his own “side” to task.
1.52098E+18,Wethyy,Mon May 02 04:30:48 +0000 2022,-87.732013,41.8335845,Dinner was quite lovely. https://t.co/0uhh2qHbTt
1.52098E+18,RobertP32730809,Mon May 02 04:30:49 +0000 2022,-78.9482085,43.7481015,"@KratosG95332310 @Glitchy40047067 Nothing is with out conditions,  1st is being alive 2nd is being aware 3rd. the w… https://t.co/BxRoQcNElG"
1.52098E+18,TheBlissIsReal,Mon May 02 04:30:49 +0000 2022,-86.444196,42.114674,Ain’t Been In Yearsss.
1.52098E+18,michaelmhughes,Mon May 02 04:30:49 +0000 2022,-76.620482,39.284713,@elonmusk No one asked you
1.52098E+18,ConnieW55769756,Mon May 02 04:30:49 +0000 2022,-79.861034,35.1704985,Whore  are at church https://t.co/OpQi1jl4V9
1.52098E+18,jawshonthebeat,Mon May 02 04:30:49 +0000 2022,-121.6417365,37.128857,@KungFuVampire @HipHopDX @Nas Sheeesh
1.52098E+18,KRC12,Mon May 02 04:30:50 +0000 2022,-118.3512175,33.8337145,@KailerMemeamoto @cartersteeleee Just wanna check....this you? https://t.co/g035uJJhoe
1.52098E+18,jcwagenblast14,Mon May 02 04:30:50 +0000 2022,-120.5834015,44.1454365,"@OttoMatticBaby $jcwagenblast I'd buy Food and Gas, so I can make it to work &amp; be productive because I'm truly, h… https://t.co/FLFbm3rFJa"
1.52098E+18,vabaddie,Mon May 02 04:30:50 +0000 2022,-118.4119065,34.0207895,"I’m like okay you are my son and you think it’s okay to bully little girls? Okay, I think it’s okay too. But no din… https://t.co/1SjPv6eUrx"
1.52098E+18,R_Lucretia_,Mon May 02 04:30:50 +0000 2022,-87.7899005,41.8871295,@JCleve1990 I don't understand either. Do they realize that all these other kids &amp; their moms will be forced upon M… https://t.co/MG3ElB3eYs
1.52098E+18,SpychRs,Mon May 02 04:30:50 +0000 2022,-118.4119065,34.0207895,@TheRickyDavila Good group
1.52098E+18,KatrinaPreble3,Mon May 02 04:30:50 +0000 2022,-68.795412,44.811756,"Some public ifgicial was caght looking at porn in a common area, at work. 2 women took offense, and he ""resigned"".… https://t.co/jpxCqf1n0b"
1.52098E+18,DianaCialino,Mon May 02 04:30:50 +0000 2022,-74.308985,40.1604875,@missouriadelin1 @MiaMia87217278 @DonaldJTrumpJr The Trumps are banned from serving on the boards of any charities… https://t.co/vCh4CNYe3I
1.52098E+18,GayNerd53,Mon May 02 04:30:51 +0000 2022,-111.897226,40.65419,"Hey, a surprise casting announcement!As long as his wife, Sarah April, is seen carrying a big flower I'm good. A… https://t.co/unsDwoces1"
1.52098E+18,KORichardson,Mon May 02 04:30:51 +0000 2022,-79.7595915,43.724971,@starfleetboy @OntarioKlingon See! Now it’s better. What kinda trouble will these 4 dudes get into? Stay tuned to… https://t.co/1hLS6ueRJE
1.52098E+18,NickKrupke,Mon May 02 04:30:51 +0000 2022,-122.691772,45.521548,Taking a flyer with professional Ultimate spinning in the Rose City with the expansion @PortlandNitro @theAUDL. “It… https://t.co/zUhhG3KSYo
1.52098E+18,TheBacklineSC,Mon May 02 04:30:52 +0000 2022,-86.791549,36.200008,@mellowmead @FOXNashville @NashvilleSC This one sure as hell was!
1.52098E+18,xxximnakedxxx,Mon May 02 04:30:52 +0000 2022,-74.0577975,41.557858,TRANS SUPER STAR 🌟D-List NYC Celebrity Let’s talk &amp; skip the gossip 💋 https://t.co/lXtKS2RDCC
1.52098E+18,Spartac06445550,Mon May 02 04:30:52 +0000 2022,-75.117998,40.0048655,@EddieHearn Sorry eddie katie lost that fight  the judges were bais and and I gave katie maybe the 9 ro.only .5 and… https://t.co/JnYePjMpTC
1.52098E+18,CoachCreek10,Mon May 02 04:30:52 +0000 2022,-100.0768885,31.1688935,@michael_schlact Are they trying to ruin the game….. This is AWEFUL
1.52098E+18,darshae__,Mon May 02 04:30:52 +0000 2022,-86.791549,36.200008,I’m so ready for Nique &amp; Bria to take down my hair.
1.52098E+18,ChefDrew702,Mon May 02 04:30:53 +0000 2022,-115.135165,36.0609645,@Michael60942740 @cvpayne @MCHammer @CitadelAir @LivingInThePas5 @bestsongiheard @ColemanESPN @JAMEL_AKA_JAMAL… https://t.co/vY4oBhB6W9
1.52098E+18,511NY,Mon May 02 04:30:53 +0000 2022,-74.000201,40.737826,Cleared: Construction on #1Line NB from 14 St to 34 St - Penn Station
1.52098E+18,511ny123,Mon May 02 04:30:54 +0000 2022,-74.000201,40.737826,Cleared: Construction on #1Line NB from 14 St to 34 St - Penn Station
1.52098E+18,DrT0pper,Mon May 02 04:30:54 +0000 2022,-117.9532395,34.0332605,This B2B Yebba’s Heartbreak do a number on you https://t.co/981ynQIeNJ
1.52098E+18,xx_manxx15,Mon May 02 04:30:54 +0000 2022,-112.1246765,33.5528625,Opportunity meets preparation ⌚️
1.52098E+18,511nyLongIsland,Mon May 02 04:30:54 +0000 2022,-73.198303,40.830299,Construction on #NY347 Both directions from Route 111 (Hauppauge Road) to Terry Road; CR 16 https://t.co/hqx6ggyO4M
1.52098E+18,511NY,Mon May 02 04:30:54 +0000 2022,-73.198303,40.830299,Construction on #NY347 Both directions from Route 111 (Hauppauge Road) to Terry Road; CR 16 https://t.co/fCbsMILZA4
1.52098E+18,curvedcrayfish,Mon May 02 04:30:54 +0000 2022,-105.5508905,38.997936,#oldandugly almost 49 baby. https://t.co/SZ0H99Flhm
1.52098E+18,WalkinREDDFlag,Mon May 02 04:30:54 +0000 2022,-90.3293255,38.799436,"Why this headache ain’t left, yet!?"
1.52098E+18,Speedbelle,Mon May 02 04:30:55 +0000 2022,-89.0175665,42.2571455,😇smoke so ether
1.52098E+18,WHands80,Mon May 02 04:30:55 +0000 2022,-77.0143985,38.898603,"@20002ist @Alison6B09 @MatthewCappucci Honestly, nearby, I thought it was on par with other events that they’ve hel… https://t.co/VmSLSL3k74"
1.52098E+18,themiddlebrain,Mon May 02 04:30:55 +0000 2022,-80.1818345,38.9201425,missing this https://t.co/s7ldWexvcu
1.52098E+18,judd_morton,Mon May 02 04:30:55 +0000 2022,-112.267355,33.534433,When you read your schedule &amp; realize your off tomorrow🎣 https://t.co/HzTWLAgrWu
1.52098E+18,_vixenally_,Mon May 02 04:30:56 +0000 2022,-83.804475,27.698682,tell me how i forgot about the tiktok option where you can see who’s been stalking your profile &amp; ive been going to… https://t.co/L7rgxIkahT
1.52098E+18,EcurbWordoow,Mon May 02 04:30:56 +0000 2022,-78.636469,43.8660115,@JDMandelforOhio @thewolflawyer A write-in campaign. Brilliant!
